,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
9497,1,62,174.0,75.0,27.0,106.0,40.9
12658,1,33,183.0,84.0,6.0,85.0,39.5
3370,1,45,191.0,99.0,14.0,96.0,40.0
14097,0,51,166.0,71.0,27.0,110.0,40.9
9366,1,29,179.0,83.0,20.0,98.0,40.5
8309,1,21,183.0,83.0,3.0,73.0,38.7
10479,0,35,154.0,52.0,26.0,106.0,40.7
9296,1,76,179.0,86.0,28.0,112.0,40.8
11137,1,76,192.0,97.0,29.0,106.0,40.8
13591,0,30,169.0,68.0,2.0,83.0,38.4
7926,1,45,180.0,80.0,7.0,77.0,39.6
10200,0,38,178.0,79.0,4.0,85.0,38.8
7767,0,25,162.0,59.0,3.0,90.0,38.6
664,0,29,163.0,59.0,26.0,111.0,40.9
10336,0,34,179.0,75.0,7.0,91.0,39.4
8961,0,65,150.0,54.0,11.0,87.0,40.0
13654,0,59,181.0,77.0,19.0,94.0,40.5
1736,0,33,178.0,72.0,9.0,89.0,39.9
5259,1,25,193.0,93.0,23.0,94.0,40.6
3347,1,45,185.0,85.0,4.0,94.0,39.1
1568,1,40,174.0,79.0,23.0,101.0,40.5
462,0,26,173.0,73.0,1.0,69.0,37.9
743,1,46,180.0,83.0,6.0,86.0,39.6
222,1,36,190.0,96.0,17.0,90.0,40.3
9815,1,22,183.0,83.0,13.0,99.0,40.1
3994,0,32,161.0,57.0,4.0,91.0,39.0
1979,0,49,161.0,57.0,10.0,89.0,40.2
8875,1,35,179.0,79.0,26.0,106.0,41.0
625,1,34,192.0,93.0,21.0,91.0,40.6
13665,1,48,181.0,87.0,3.0,77.0,38.7
9145,1,56,182.0,90.0,9.0,86.0,39.4
7200,0,41,142.0,47.0,26.0,107.0,40.8
13332,1,28,194.0,98.0,9.0,86.0,39.7
344,1,28,192.0,92.0,7.0,92.0,39.5
5494,0,26,159.0,58.0,8.0,84.0,39.6
6729,1,21,182.0,79.0,26.0,108.0,40.9
8771,0,79,166.0,65.0,2.0,84.0,38.0
1004,1,73,200.0,106.0,12.0,89.0,40.0
4449,0,31,157.0,57.0,10.0,95.0,40.0
2280,1,22,187.0,90.0,4.0,73.0,38.9
456,0,64,155.0,55.0,25.0,114.0,40.8
12017,1,76,189.0,93.0,28.0,111.0,41.0
9257,1,50,169.0,75.0,20.0,106.0,40.7
4335,0,32,155.0,56.0,27.0,107.0,40.4
2621,0,70,164.0,63.0,7.0,86.0,39.6
7924,0,77,162.0,58.0,4.0,91.0,39.0
6323,1,63,176.0,78.0,10.0,97.0,39.8
8145,0,42,161.0,57.0,6.0,81.0,39.4
10446,1,59,181.0,89.0,17.0,86.0,40.2
6092,0,23,162.0,62.0,28.0,107.0,40.4
14450,0,49,176.0,75.0,15.0,91.0,40.5
5114,1,43,185.0,89.0,16.0,100.0,40.4
9543,1,25,188.0,95.0,12.0,99.0,40.0
5212,1,71,193.0,93.0,13.0,95.0,39.9
10475,1,60,196.0,99.0,23.0,105.0,40.5
1760,0,32,182.0,81.0,4.0,92.0,39.1
842,1,43,190.0,98.0,17.0,107.0,40.2
13178,1,59,185.0,96.0,29.0,113.0,40.9
12726,0,51,167.0,63.0,26.0,112.0,41.0
13510,0,78,187.0,84.0,4.0,84.0,39.0
5199,1,59,168.0,80.0,6.0,89.0,39.2
4803,0,26,181.0,73.0,1.0,75.0,37.8
2902,1,24,193.0,84.0,21.0,100.0,40.1
9990,0,25,171.0,66.0,13.0,98.0,39.8
5985,1,37,178.0,80.0,4.0,89.0,38.5
14662,1,70,186.0,87.0,20.0,93.0,40.7
6791,1,36,200.0,103.0,17.0,101.0,40.4
10290,0,46,165.0,68.0,2.0,85.0,38.3
14504,0,40,165.0,64.0,8.0,87.0,39.9
10776,0,53,164.0,63.0,26.0,107.0,40.8
8917,1,22,185.0,84.0,26.0,102.0,40.5
10875,0,50,163.0,58.0,16.0,93.0,40.3
3431,0,73,162.0,66.0,28.0,96.0,40.6
14143,0,39,158.0,59.0,14.0,105.0,40.1
9037,0,21,164.0,61.0,30.0,112.0,40.6
13067,0,43,169.0,68.0,11.0,89.0,39.7
5938,0,68,162.0,62.0,16.0,103.0,40.5
14945,0,51,156.0,55.0,19.0,108.0,40.3
12160,0,26,179.0,71.0,26.0,110.0,40.9
4725,1,25,178.0,83.0,26.0,112.0,40.8
7894,0,50,176.0,70.0,17.0,103.0,40.7
5130,1,31,190.0,93.0,13.0,94.0,39.8
9790,1,32,187.0,93.0,11.0,90.0,39.9
8293,0,67,159.0,61.0,8.0,86.0,39.3
11923,1,73,192.0,98.0,20.0,102.0,40.5
8587,1,21,183.0,88.0,7.0,94.0,39.4
11465,0,24,144.0,47.0,24.0,105.0,40.6
11742,1,45,182.0,89.0,19.0,99.0,40.8
10688,1,26,187.0,89.0,21.0,106.0,40.5
368,1,32,183.0,83.0,21.0,97.0,40.4
12569,1,54,172.0,71.0,21.0,107.0,40.9
3593,0,24,150.0,51.0,1.0,85.0,37.6
1415,0,23,177.0,65.0,5.0,89.0,38.7
6266,0,33,152.0,51.0,27.0,105.0,41.1
12085,0,40,182.0,78.0,21.0,99.0,40.4
14873,0,78,146.0,50.0,17.0,95.0,40.3
12365,1,48,194.0,93.0,11.0,90.0,39.9
9597,0,29,147.0,50.0,17.0,96.0,40.2
8956,1,22,184.0,79.0,19.0,100.0,40.5
9660,0,71,155.0,57.0,21.0,103.0,40.5
11471,0,25,154.0,54.0,20.0,98.0,40.4
9318,1,58,190.0,94.0,24.0,98.0,40.5
1721,1,40,172.0,69.0,16.0,102.0,40.3
8825,0,26,145.0,46.0,28.0,105.0,40.9
5324,1,37,190.0,87.0,8.0,92.0,39.4
4060,0,27,185.0,78.0,9.0,91.0,39.8
14456,0,53,157.0,56.0,21.0,98.0,40.2
1824,1,30,185.0,87.0,10.0,87.0,39.7
10909,1,36,175.0,82.0,22.0,108.0,40.5
14128,0,26,157.0,56.0,15.0,96.0,40.3
12049,1,61,184.0,91.0,13.0,91.0,40.0
9394,0,44,160.0,67.0,17.0,90.0,40.2
3232,0,73,172.0,70.0,2.0,86.0,38.2
1918,0,31,179.0,73.0,18.0,91.0,40.3
12121,0,21,170.0,67.0,17.0,95.0,40.0
1569,0,27,172.0,71.0,10.0,88.0,39.6
1831,0,30,167.0,66.0,27.0,99.0,40.9
347,1,73,175.0,76.0,4.0,86.0,38.9
1242,0,28,173.0,65.0,10.0,96.0,40.0
7717,0,43,156.0,65.0,27.0,102.0,40.6
10241,0,37,154.0,57.0,25.0,100.0,40.7
11287,1,61,185.0,92.0,30.0,111.0,41.1
7249,1,47,182.0,92.0,27.0,106.0,41.0
8493,1,66,197.0,101.0,7.0,81.0,39.3
7593,0,27,158.0,56.0,14.0,96.0,39.8
10671,1,30,172.0,75.0,28.0,103.0,40.6
12705,1,48,181.0,90.0,14.0,90.0,40.3
13085,1,56,183.0,75.0,29.0,105.0,40.6
13023,1,59,206.0,102.0,5.0,81.0,39.4
8316,0,24,169.0,62.0,14.0,98.0,40.3
14370,1,33,194.0,98.0,9.0,93.0,39.6
6435,1,26,184.0,83.0,1.0,86.0,37.8
11290,0,28,175.0,66.0,30.0,107.0,41.5
7782,0,52,174.0,68.0,30.0,113.0,41.0
12439,0,73,156.0,59.0,2.0,81.0,37.7
9316,1,26,190.0,95.0,29.0,109.0,40.7
14881,0,28,164.0,67.0,17.0,97.0,40.2
13344,1,79,173.0,77.0,19.0,106.0,40.4
10979,0,27,178.0,77.0,19.0,104.0,40.7
10599,1,39,180.0,79.0,14.0,96.0,40.1
13075,0,26,170.0,69.0,24.0,107.0,40.8
1222,1,35,174.0,75.0,9.0,101.0,39.9
12434,0,28,171.0,69.0,2.0,75.0,37.8
2134,1,49,178.0,81.0,21.0,97.0,40.8
8952,0,31,154.0,59.0,4.0,73.0,39.1
12253,1,21,187.0,85.0,9.0,94.0,39.5
6692,1,21,180.0,85.0,14.0,86.0,40.3
8059,0,28,169.0,64.0,13.0,94.0,39.8
12102,0,60,168.0,64.0,6.0,84.0,39.4
509,1,55,179.0,79.0,24.0,110.0,40.6
10451,1,56,192.0,99.0,19.0,94.0,40.2
3986,1,75,178.0,83.0,26.0,119.0,40.7
748,1,68,205.0,106.0,23.0,107.0,40.5
5246,0,39,136.0,43.0,2.0,91.0,38.5
1259,0,26,140.0,48.0,9.0,92.0,39.7
4718,1,32,188.0,94.0,19.0,95.0,40.6
1888,0,29,160.0,60.0,2.0,80.0,38.2
711,1,28,180.0,79.0,9.0,93.0,39.6
13158,0,26,173.0,70.0,13.0,89.0,40.3
13699,1,60,180.0,79.0,4.0,87.0,38.9
8166,1,69,194.0,92.0,22.0,107.0,40.5
5833,1,67,195.0,94.0,28.0,100.0,40.8
9272,0,45,178.0,72.0,18.0,100.0,40.3
13150,0,20,162.0,56.0,29.0,113.0,40.7
14420,0,79,170.0,69.0,2.0,82.0,38.7
4808,1,46,172.0,71.0,20.0,99.0,40.4
3329,1,55,164.0,69.0,21.0,106.0,40.6
3293,0,57,160.0,60.0,5.0,79.0,39.0
8484,0,74,175.0,75.0,13.0,87.0,40.1
11798,0,49,178.0,71.0,12.0,98.0,39.9
6083,0,42,154.0,58.0,30.0,112.0,40.7
13062,0,44,164.0,66.0,23.0,103.0,40.5
10044,0,39,165.0,59.0,2.0,77.0,38.1
4865,1,44,214.0,113.0,3.0,85.0,38.9
5551,0,46,167.0,66.0,8.0,85.0,39.9
9252,0,71,155.0,60.0,16.0,91.0,40.3
11350,0,22,166.0,59.0,7.0,82.0,39.7
104,1,50,190.0,96.0,3.0,80.0,38.3
1794,1,55,195.0,100.0,21.0,100.0,40.9
12744,1,49,188.0,91.0,16.0,97.0,40.2
2386,1,50,208.0,112.0,13.0,91.0,40.3
6424,0,30,162.0,61.0,20.0,102.0,40.5
4847,1,73,187.0,84.0,3.0,81.0,38.5
6648,0,71,181.0,78.0,1.0,87.0,37.8
5837,1,24,179.0,81.0,16.0,90.0,40.3
8246,0,57,170.0,72.0,26.0,103.0,40.3
1658,1,30,165.0,69.0,13.0,92.0,39.9
212,0,32,159.0,63.0,23.0,103.0,40.3
8240,0,75,155.0,61.0,21.0,107.0,40.6
5886,1,21,199.0,104.0,18.0,99.0,40.6
4419,0,27,164.0,63.0,22.0,102.0,40.9
14147,0,59,149.0,50.0,1.0,70.0,37.5
5193,0,38,166.0,63.0,24.0,106.0,40.5
5735,1,37,175.0,74.0,22.0,103.0,40.3
1359,0,47,173.0,76.0,12.0,97.0,40.2
334,1,67,173.0,78.0,4.0,95.0,38.7
11198,1,60,187.0,92.0,25.0,112.0,40.8
3110,0,47,177.0,75.0,15.0,91.0,40.1
5709,0,42,166.0,68.0,8.0,86.0,39.6
792,0,42,182.0,84.0,6.0,86.0,39.3
233,0,33,175.0,67.0,25.0,101.0,41.1
13864,1,44,170.0,71.0,8.0,77.0,39.7
7261,0,33,163.0,61.0,21.0,104.0,40.8
1064,1,35,178.0,82.0,23.0,104.0,40.6
209,0,36,159.0,59.0,17.0,93.0,40.3
11432,1,24,177.0,71.0,27.0,109.0,40.8
10809,0,76,185.0,85.0,12.0,90.0,40.3
8355,1,28,189.0,87.0,10.0,85.0,39.9
14989,1,61,179.0,84.0,27.0,116.0,40.7
4498,0,42,160.0,54.0,25.0,106.0,41.1
10637,1,54,179.0,79.0,10.0,93.0,39.8
2413,1,21,190.0,94.0,16.0,103.0,40.4
9594,0,69,167.0,68.0,5.0,85.0,39.2
7590,0,21,156.0,60.0,17.0,91.0,40.2
11560,0,34,159.0,60.0,17.0,96.0,40.7
12146,0,33,162.0,57.0,17.0,97.0,40.5
871,1,23,191.0,86.0,29.0,115.0,40.9
1263,0,43,168.0,70.0,24.0,100.0,40.6
1618,1,26,199.0,104.0,24.0,98.0,40.8
4345,1,50,181.0,86.0,4.0,87.0,38.9
10075,1,28,201.0,106.0,15.0,104.0,40.2
2414,0,31,173.0,75.0,2.0,77.0,38.7
13004,1,49,198.0,97.0,22.0,93.0,40.9
13505,0,22,154.0,55.0,3.0,86.0,38.2
6395,1,56,158.0,64.0,27.0,109.0,40.6
1220,0,26,164.0,62.0,29.0,99.0,41.1
13939,1,28,179.0,87.0,7.0,89.0,39.5
1765,1,56,182.0,86.0,20.0,105.0,40.7
6501,0,60,172.0,65.0,28.0,103.0,40.6
8492,1,44,183.0,88.0,8.0,88.0,39.5
13361,1,20,172.0,76.0,6.0,83.0,39.4
2001,1,27,180.0,83.0,13.0,93.0,40.2
5609,0,32,150.0,54.0,14.0,94.0,40.1
8857,1,30,182.0,88.0,4.0,78.0,39.1
4581,1,20,178.0,79.0,4.0,78.0,38.7
6104,0,22,156.0,50.0,28.0,104.0,40.8
1485,1,33,172.0,70.0,6.0,85.0,39.5
3582,1,49,165.0,70.0,26.0,99.0,40.7
2523,1,26,186.0,85.0,13.0,83.0,40.0
13159,1,39,175.0,77.0,20.0,95.0,40.6
6330,1,64,184.0,88.0,27.0,109.0,41.1
3078,1,44,200.0,103.0,16.0,97.0,40.4
4833,1,23,188.0,89.0,16.0,103.0,40.3
6631,1,78,175.0,84.0,20.0,109.0,40.3
1305,1,34,195.0,93.0,22.0,108.0,40.7
4782,1,60,179.0,82.0,5.0,95.0,39.1
8254,0,49,175.0,70.0,17.0,101.0,40.5
4381,1,69,190.0,96.0,4.0,93.0,38.8
12856,1,33,179.0,75.0,19.0,95.0,40.3
8583,0,23,163.0,65.0,22.0,103.0,40.5
8229,1,56,180.0,85.0,19.0,107.0,40.5
14426,0,43,179.0,75.0,18.0,98.0,40.5
2165,0,61,162.0,68.0,21.0,103.0,40.4
617,0,46,164.0,62.0,13.0,94.0,39.9
14547,0,27,164.0,59.0,19.0,92.0,40.6
7275,1,20,174.0,74.0,21.0,103.0,40.7
14813,0,36,173.0,70.0,4.0,93.0,38.8
8517,1,64,188.0,93.0,18.0,102.0,40.2
10239,1,27,189.0,94.0,30.0,115.0,40.7
9096,1,50,199.0,102.0,7.0,88.0,39.6
14228,0,21,161.0,60.0,19.0,101.0,40.3
2163,1,27,198.0,105.0,21.0,110.0,40.7
4770,0,63,167.0,66.0,25.0,101.0,40.8
10141,1,71,180.0,79.0,7.0,93.0,39.2
14699,0,50,161.0,57.0,23.0,111.0,40.5
2004,0,59,154.0,56.0,23.0,102.0,40.8
14337,0,58,165.0,63.0,24.0,107.0,40.7
3047,1,64,185.0,92.0,28.0,112.0,41.0
7768,1,38,165.0,68.0,20.0,98.0,40.2
13294,0,25,174.0,73.0,13.0,90.0,40.3
13304,0,24,148.0,48.0,8.0,90.0,39.2
14140,0,30,150.0,49.0,18.0,99.0,40.8
6335,1,36,197.0,108.0,5.0,85.0,39.1
8200,1,46,187.0,89.0,29.0,105.0,40.8
14418,1,32,169.0,71.0,5.0,86.0,39.4
3095,0,38,162.0,61.0,19.0,95.0,40.2
8233,0,66,153.0,55.0,26.0,111.0,40.7
3285,0,58,167.0,66.0,16.0,87.0,40.4
11359,0,41,161.0,61.0,11.0,84.0,39.9
11858,1,57,191.0,96.0,5.0,83.0,39.0
7861,0,67,155.0,53.0,11.0,88.0,39.9
1313,0,78,159.0,56.0,18.0,93.0,40.4
14190,1,69,187.0,93.0,11.0,99.0,40.2
7111,0,69,172.0,67.0,13.0,94.0,40.0
11817,0,20,168.0,69.0,30.0,113.0,40.8
2903,1,21,187.0,87.0,29.0,100.0,40.7
13901,1,43,178.0,78.0,16.0,94.0,40.1
3333,1,35,177.0,75.0,25.0,105.0,40.5
11275,0,59,150.0,59.0,8.0,89.0,39.6
3053,0,24,157.0,55.0,13.0,93.0,39.9
12601,1,24,189.0,92.0,1.0,88.0,38.1
5072,0,27,165.0,66.0,30.0,104.0,40.6
8677,1,65,183.0,89.0,23.0,103.0,40.7
9812,0,46,166.0,60.0,15.0,104.0,40.1
14290,1,71,179.0,84.0,11.0,89.0,39.9
2269,0,46,187.0,82.0,24.0,98.0,40.7
11061,1,47,194.0,94.0,3.0,89.0,38.7
13691,0,49,154.0,55.0,14.0,94.0,40.3
7152,1,27,184.0,88.0,6.0,88.0,39.4
9962,0,61,172.0,68.0,16.0,92.0,40.2
9375,1,39,188.0,89.0,27.0,108.0,40.7
14270,0,57,164.0,58.0,6.0,81.0,38.9
14510,0,35,167.0,67.0,4.0,86.0,39.4
9792,1,56,174.0,82.0,24.0,102.0,40.7
7712,0,30,170.0,62.0,18.0,96.0,40.5
7952,0,71,166.0,63.0,25.0,100.0,40.7
4707,0,37,163.0,57.0,23.0,102.0,40.6
13373,0,52,169.0,69.0,14.0,92.0,40.4
2114,1,21,178.0,78.0,20.0,99.0,40.5
13772,1,63,193.0,93.0,28.0,111.0,41.0
1541,1,30,178.0,86.0,4.0,85.0,38.8
12037,1,47,195.0,101.0,27.0,114.0,40.9
2602,0,34,148.0,48.0,13.0,94.0,40.2
12871,1,34,191.0,96.0,29.0,111.0,40.7
4607,1,37,194.0,96.0,11.0,94.0,39.7
12821,1,22,181.0,83.0,22.0,108.0,40.6
8974,1,61,196.0,96.0,2.0,73.0,38.5
10802,1,38,175.0,79.0,7.0,84.0,39.5
4756,0,56,160.0,57.0,25.0,104.0,40.2
6291,0,70,166.0,66.0,11.0,89.0,39.9
5538,1,42,193.0,96.0,24.0,109.0,40.9
12646,1,64,175.0,80.0,20.0,98.0,40.6
520,0,58,148.0,53.0,2.0,89.0,37.7
11550,0,57,160.0,67.0,27.0,109.0,40.6
11027,0,42,180.0,76.0,29.0,119.0,40.9
9426,0,29,176.0,72.0,13.0,95.0,40.2
8876,0,69,151.0,54.0,21.0,97.0,40.1
1092,1,75,187.0,92.0,7.0,86.0,39.5
13203,0,55,159.0,60.0,16.0,96.0,40.2
8559,1,22,175.0,77.0,2.0,79.0,38.4
4913,1,79,177.0,83.0,13.0,88.0,40.5
10458,0,26,162.0,57.0,6.0,92.0,39.1
3771,0,36,160.0,59.0,6.0,84.0,39.4
11103,0,24,159.0,62.0,9.0,87.0,39.6
1109,0,48,182.0,72.0,5.0,82.0,39.2
4655,0,40,149.0,54.0,15.0,93.0,40.0
11538,0,72,163.0,68.0,9.0,89.0,39.8
1038,1,62,190.0,95.0,11.0,93.0,40.1
14484,1,71,190.0,88.0,29.0,106.0,40.9
20,1,67,189.0,93.0,8.0,77.0,39.2
10796,0,22,180.0,74.0,2.0,81.0,37.9
6627,0,31,155.0,56.0,5.0,83.0,39.4
5531,1,23,195.0,87.0,9.0,93.0,39.7
10520,1,67,186.0,90.0,5.0,93.0,39.4
934,0,55,155.0,55.0,9.0,88.0,40.0
9995,1,29,179.0,84.0,13.0,82.0,39.8
13700,1,24,180.0,81.0,18.0,93.0,40.4
13564,1,25,167.0,72.0,5.0,91.0,39.3
14174,1,21,184.0,90.0,20.0,106.0,40.5
1726,1,49,171.0,71.0,27.0,107.0,40.8
4490,1,55,193.0,100.0,21.0,100.0,40.6
10287,0,25,172.0,69.0,17.0,94.0,40.3
8827,0,24,153.0,47.0,20.0,99.0,40.6
1737,1,20,189.0,92.0,28.0,108.0,40.9
6436,1,37,186.0,85.0,7.0,89.0,39.3
561,0,57,171.0,76.0,15.0,97.0,40.3
13163,0,55,166.0,58.0,10.0,90.0,39.7
13839,0,22,164.0,55.0,6.0,87.0,39.1
12496,0,60,163.0,65.0,21.0,97.0,40.5
1162,0,43,168.0,61.0,8.0,89.0,39.7
13997,1,44,185.0,92.0,17.0,105.0,40.3
10017,1,29,182.0,82.0,25.0,105.0,40.6
9365,1,27,196.0,93.0,18.0,99.0,40.3
7502,0,49,167.0,68.0,29.0,107.0,40.9
1527,0,44,163.0,62.0,11.0,95.0,39.8
11082,0,45,152.0,54.0,12.0,88.0,39.9
7855,0,26,177.0,68.0,10.0,88.0,40.0
2930,1,29,191.0,87.0,13.0,94.0,40.1
7691,0,31,150.0,56.0,28.0,105.0,40.9
58,1,28,198.0,101.0,19.0,95.0,40.6
8747,1,52,180.0,84.0,4.0,84.0,38.9
8223,0,77,169.0,65.0,29.0,106.0,40.9
12787,0,65,168.0,71.0,4.0,79.0,39.0
4483,0,65,158.0,58.0,24.0,105.0,40.8
2291,0,49,155.0,54.0,14.0,91.0,40.3
6929,1,67,170.0,75.0,23.0,107.0,40.7
12864,0,63,182.0,85.0,6.0,91.0,39.4
8217,1,46,189.0,89.0,20.0,95.0,40.5
14154,1,51,185.0,86.0,3.0,82.0,38.8
13155,1,44,183.0,91.0,15.0,90.0,40.4
11544,0,23,160.0,66.0,13.0,95.0,40.1
1649,0,26,162.0,56.0,21.0,101.0,40.5
14802,1,77,189.0,88.0,21.0,104.0,40.6
6137,1,71,196.0,106.0,2.0,84.0,38.3
2724,1,35,186.0,90.0,14.0,100.0,40.0
11515,1,36,179.0,83.0,23.0,109.0,40.5
938,0,68,164.0,63.0,26.0,110.0,41.3
4510,1,41,183.0,83.0,11.0,96.0,39.8
12857,1,62,198.0,105.0,28.0,110.0,40.6
14256,0,45,147.0,48.0,3.0,80.0,38.3
4694,1,25,200.0,99.0,23.0,100.0,40.4
13829,0,28,154.0,52.0,18.0,100.0,40.5
6529,1,25,195.0,91.0,16.0,96.0,39.7
998,1,30,189.0,95.0,21.0,103.0,40.8
11323,1,37,170.0,68.0,16.0,96.0,40.6
4528,1,23,166.0,71.0,21.0,105.0,40.2
3870,1,45,188.0,97.0,13.0,92.0,39.5
9073,1,64,198.0,99.0,28.0,103.0,40.6
5354,1,54,202.0,108.0,18.0,97.0,40.2
14269,0,30,172.0,68.0,28.0,107.0,40.8
2907,1,74,182.0,90.0,21.0,102.0,40.5
10760,0,44,163.0,64.0,2.0,92.0,38.0
9781,0,78,174.0,72.0,12.0,94.0,40.3
3538,0,44,172.0,68.0,25.0,106.0,40.8
5993,1,21,195.0,98.0,13.0,85.0,40.1
14617,0,43,178.0,76.0,11.0,93.0,39.3
915,0,31,157.0,56.0,3.0,84.0,39.1
13559,1,46,174.0,72.0,25.0,102.0,40.8
4415,0,73,152.0,52.0,19.0,98.0,40.4
10279,1,34,186.0,86.0,7.0,93.0,39.5
10125,1,53,199.0,95.0,13.0,93.0,40.1
1817,0,21,169.0,64.0,24.0,104.0,41.0
14646,1,47,185.0,92.0,2.0,94.0,38.1
9892,1,29,203.0,106.0,20.0,99.0,40.5
3949,1,40,168.0,72.0,14.0,99.0,39.8
337,1,21,184.0,78.0,19.0,100.0,40.5
2072,1,65,201.0,104.0,7.0,78.0,39.6
13300,1,23,178.0,75.0,12.0,95.0,39.8
5822,1,26,182.0,79.0,4.0,83.0,38.8
11881,1,34,190.0,93.0,4.0,84.0,39.1
5143,1,20,189.0,90.0,16.0,96.0,40.1
10605,1,56,175.0,78.0,29.0,110.0,40.8
3513,0,21,170.0,68.0,27.0,109.0,40.9
2815,0,46,155.0,55.0,2.0,87.0,37.9
7553,1,23,164.0,64.0,22.0,99.0,40.9
13471,0,60,158.0,63.0,25.0,100.0,40.7
7671,0,24,167.0,71.0,8.0,94.0,39.7
10861,0,33,162.0,57.0,16.0,88.0,40.3
8421,0,30,169.0,61.0,3.0,86.0,38.9
766,1,28,192.0,94.0,10.0,85.0,39.7
3782,1,23,183.0,82.0,20.0,105.0,40.7
13572,0,43,163.0,61.0,20.0,105.0,40.6
1144,1,28,181.0,81.0,16.0,96.0,40.2
12231,0,21,174.0,71.0,24.0,110.0,40.8
2510,0,31,166.0,65.0,5.0,90.0,39.4
7377,0,22,177.0,70.0,22.0,109.0,40.6
2273,0,79,145.0,46.0,3.0,83.0,38.5
2860,1,35,200.0,107.0,9.0,96.0,40.0
1221,0,43,176.0,75.0,6.0,81.0,39.2
10811,1,26,185.0,82.0,28.0,109.0,41.1
4864,1,41,187.0,93.0,23.0,105.0,40.9
14540,1,60,187.0,90.0,9.0,86.0,39.8
7308,0,21,161.0,62.0,2.0,76.0,37.8
8001,0,50,153.0,52.0,10.0,90.0,39.7
12674,1,21,195.0,90.0,7.0,77.0,39.8
12166,0,64,152.0,52.0,2.0,92.0,38.1
4924,0,72,184.0,79.0,23.0,110.0,40.5
4532,1,48,193.0,96.0,21.0,102.0,40.4
6390,0,33,173.0,72.0,17.0,98.0,40.3
1672,0,21,158.0,57.0,17.0,96.0,40.4
11467,0,72,166.0,67.0,6.0,91.0,39.4
12521,1,33,171.0,73.0,26.0,108.0,40.9
13539,0,27,153.0,56.0,13.0,84.0,40.1
4055,0,63,172.0,66.0,26.0,104.0,41.1
7332,0,56,164.0,66.0,16.0,94.0,40.2
1808,1,64,184.0,87.0,12.0,89.0,40.0
2275,0,64,166.0,64.0,13.0,99.0,40.3
3761,0,65,166.0,68.0,18.0,101.0,40.4
13729,0,43,157.0,61.0,7.0,88.0,39.1
10563,1,47,194.0,99.0,29.0,102.0,40.7
9871,1,74,170.0,76.0,29.0,109.0,41.0
8630,1,59,189.0,96.0,2.0,84.0,38.5
2045,0,25,157.0,59.0,11.0,82.0,39.7
9300,0,26,169.0,64.0,4.0,84.0,38.8
9156,1,22,189.0,91.0,12.0,96.0,40.0
5113,0,28,153.0,53.0,13.0,97.0,39.9
1295,1,22,174.0,71.0,22.0,115.0,41.2
8513,1,38,179.0,86.0,15.0,108.0,40.3
4687,1,59,186.0,90.0,9.0,88.0,39.9
3952,0,35,150.0,53.0,19.0,101.0,40.8
6556,0,20,166.0,60.0,3.0,77.0,38.4
4317,1,28,173.0,73.0,20.0,104.0,40.2
14189,1,52,171.0,72.0,3.0,92.0,38.4
444,1,48,176.0,84.0,17.0,89.0,40.4
5519,1,52,183.0,86.0,8.0,81.0,39.6
858,1,23,194.0,97.0,15.0,101.0,40.0
14069,0,36,157.0,56.0,12.0,82.0,39.7
4439,1,77,202.0,103.0,17.0,92.0,40.1
5321,0,33,157.0,56.0,19.0,97.0,40.5
841,0,25,164.0,62.0,8.0,85.0,39.5
6641,0,53,160.0,60.0,16.0,97.0,40.3
6969,1,55,188.0,85.0,6.0,87.0,39.4
13888,1,44,175.0,73.0,24.0,104.0,40.1
11546,0,70,154.0,57.0,4.0,81.0,38.7
994,1,47,192.0,93.0,13.0,95.0,40.3
7213,1,55,183.0,85.0,20.0,94.0,40.3
9000,0,43,164.0,61.0,2.0,81.0,37.8
1554,1,39,190.0,90.0,7.0,89.0,39.5
10059,1,31,181.0,83.0,4.0,81.0,38.6
1973,0,53,171.0,68.0,24.0,102.0,41.1
1951,1,67,181.0,84.0,9.0,93.0,39.9
14142,1,33,183.0,90.0,5.0,82.0,39.5
11094,1,35,190.0,93.0,5.0,89.0,39.3
11313,1,76,186.0,96.0,11.0,93.0,40.0
8900,1,31,210.0,112.0,20.0,107.0,40.7
2513,1,53,188.0,91.0,12.0,90.0,40.1
5559,0,33,177.0,75.0,29.0,113.0,40.7
12238,0,70,156.0,56.0,23.0,113.0,40.8
2835,0,72,163.0,62.0,13.0,86.0,40.0
4700,0,45,183.0,72.0,7.0,89.0,39.7
2445,0,20,158.0,54.0,13.0,96.0,40.0
2233,0,72,177.0,70.0,16.0,97.0,40.4
3050,0,60,159.0,55.0,30.0,117.0,40.9
10023,0,38,169.0,66.0,20.0,104.0,40.2
400,1,42,209.0,111.0,7.0,83.0,39.5
7413,0,25,186.0,81.0,11.0,88.0,39.5
9722,0,34,158.0,61.0,12.0,85.0,39.9
5198,1,59,186.0,93.0,11.0,89.0,40.0
7716,0,55,159.0,59.0,26.0,108.0,40.9
9857,1,20,180.0,82.0,8.0,96.0,39.5
1023,1,60,199.0,107.0,26.0,112.0,40.6
3298,1,33,184.0,87.0,27.0,99.0,40.7
6492,0,38,160.0,60.0,12.0,99.0,40.3
9068,1,31,176.0,75.0,20.0,97.0,40.5
14647,0,23,179.0,76.0,13.0,99.0,39.9
11948,1,26,184.0,90.0,14.0,95.0,40.0
7965,1,56,186.0,96.0,6.0,86.0,39.6
8137,1,25,180.0,84.0,17.0,96.0,40.1
